total_sqft,bath,balcony,size,location,price,Actual Price,Predicted Price,Error,Squared Error
900.0,4.0,0.0,5,Sector 7 HSR Layout,90.0,90.0,188.74451203607947,-98.74451203607947,9750.478657243444
1445.0,3.0,2.0,3,Hoodi,65.0,65.0,98.87431058113947,-33.87431058113947,1147.4689173474974
1200.0,2.0,1.0,2,Thigalarapalya,65.0,65.0,94.78680544434624,-29.786805444346243,887.253778579335
1080.0,2.0,2.0,2,Kasturi Nagar,80.0,80.0,73.96074911513378,6.03925088486622,36.47255125035743
1865.0,3.0,1.0,3,Jakkur,124.0,124.0,112.79250014158518,11.20749985841482,125.60805307636822
1405.0,2.0,1.0,3,Whitefield,78.0,78.0,74.29746397058037,3.7025360294196332,13.708773049150503
1128.0,2.0,1.0,2,Electronic City,65.65,65.65,49.01963336765968,16.630366632340326,276.5690943260585
1246.0,2.0,1.0,2,Vittasandra,68.0,68.0,64.50762923195471,3.4923707680452907,12.196653581497253
1200.0,2.0,2.0,2,Doddathoguru,75.0,75.0,38.33066140812322,36.66933859187678,1344.6403927657038
1200.0,2.0,2.0,2,Green Woods Layout,66.0,66.0,54.33378327137686,11.66621672862314,136.10061275920643
2225.0,3.0,3.0,3,Whitefield,115.0,115.0,102.53378614362654,12.466213856373457,155.40648791283758
1100.0,2.0,2.0,2,Ananth Nagar,31.5,31.5,32.010311862068406,-0.5103118620684057,0.2604181965677236
1435.0,3.0,3.0,3,Hiremath Layout,70.0,70.0,98.58165899097372,-28.58165899097372,816.911230676309
1541.0,3.0,1.0,3,Whitefield,72.0,72.0,96.97178647722687,-24.97178647722687,623.5901198642108
1282.0,2.0,2.0,2,Sarjapur  Road,72.0,72.0,67.18451485242741,4.815485147572588,23.188897206492186
1192.0,2.0,1.0,2,Whitefield,71.0,71.0,63.18377695469616,7.816223045303843,61.09334269393889
1000.0,2.0,1.0,2,3rd Block Jayanagar,130.0,130.0,1759377670.7042387,-1759377540.7042387,3.0954093307344947e+18
1490.0,3.0,2.0,3,Vijayanagar,100.0,100.0,109.71198234242136,-9.711982342421365,94.32260101950438
1373.0,3.0,2.0,3,Rayasandra,72.0,72.0,75.86005584461661,-3.8600558446166104,14.900031123558854
2424.0,3.0,2.0,3,HSR Layout,90.0,90.0,103.40028418596926,-13.400284185969255,179.5676162647377
2400.0,1.0,1.0,2,Yelachenahalli,150.0,150.0,74.15695027377194,75.84304972622806,5752.168191775102
1537.0,3.0,3.0,3,Yelahanka,120.0,120.0,92.43799834886647,27.562001651133528,759.6639350170873
1600.0,3.0,0.0,3,Daadys Gaarden Layout,80.0,80.0,65.3491372795215,14.6508627204785,214.6477784543067
1600.0,2.0,0.0,3,Chikkabanavar,80.0,80.0,51.607712066614965,28.392287933385035,806.1220140922414
2400.0,3.0,0.0,3,Nagarbhavi,160.0,160.0,123.19810001731057,36.801899982689434,1354.3798423358767
551.0,1.0,1.0,1,Kanakapura,30.0,30.0,17.759635625275642,12.240364374724358,149.82652002602123
1160.0,2.0,1.0,2,Electronics City Phase 1,52.0,52.0,52.55586592321248,-0.5558659232124796,0.3089869245888623
1205.0,2.0,1.0,2,Balagere,78.5,78.5,71.18302867530278,7.316971324697221,53.538069366441405
1700.0,3.0,1.0,3,Frazer Town,180.0,180.0,159.65947911816443,20.340520881835573,413.736789744389
1266.0,2.0,2.0,2,Electronic City Phase II,59.0,59.0,37.71184177870119,21.288158221298808,453.185680455052
817.0,2.0,1.0,4,New Thippasandra,120.0,120.0,75.36614942626964,44.633850573730356,1992.1806170380896
1310.0,2.0,1.0,2,Harlur,50.0,50.0,80.42605090741667,-30.426050907416666,925.7445738207106
3000.0,4.0,3.0,4,Konanakunte,160.0,160.0,164.6085473592725,-4.608547359272507,21.238708762657595
654.0,1.0,1.0,1,Yelahanka,38.4,38.4,24.893275541545563,13.506724458454435,182.43160559661126
1495.0,2.0,2.0,2,Kanakpura Road,90.0,90.0,59.66038326239749,30.339616737602512,920.4923437846105
595.0,1.0,1.0,1,Venkatadri Layout,42.0,42.0,42.93738666940897,-0.9373866694089728,0.8786937679856468
540.0,1.0,0.0,1,Ramagondanahalli,30.0,30.0,28.656310859888244,1.3436891401117563,1.8055005052542712
1890.0,2.0,2.0,3,9th Phase JP Nagar,85.0,85.0,70.31337057844524,14.686629421554755,215.69708376607778
850.0,2.0,1.0,2,Chandapura,25.4,25.4,33.274957049001145,-7.8749570490011465,62.014948523612844
2800.0,2.0,0.0,3,HBR Layout,200.0,200.0,110.2253079983767,89.7746920016233,8059.495323986325
1200.0,2.0,1.0,2,R.T. Nagar,120.0,120.0,69.38048361588338,50.61951638411662,2562.335438961851
1595.0,3.0,3.0,3,Brookefield,88.0,88.0,106.15852489731506,-18.15852489731506,329.73202644641094
600.0,1.0,1.0,1,Anekal,16.5,16.5,10.397416969301162,6.102583030698838,37.241519646573416
2400.0,3.0,2.0,4,Jnanabharathi Layout,142.0,142.0,112.51202722824212,29.48797277175788,869.5405381879342
1240.0,2.0,1.0,2,Sarjapur,44.0,44.0,45.239743917742274,-1.239743917742274,1.5369649815789623
1078.0,2.0,2.0,2,JP Nagar,45.0,45.0,66.97799411228252,-21.977994112282516,483.03222519952493
1875.0,2.0,2.0,3,Domlur,150.0,150.0,114.88036288874235,35.119637111257646,1233.3889108264252
1705.0,3.0,1.0,3,Yelahanka,74.16,74.16,96.42607505586847,-22.26607505586847,495.7780983935681
1418.0,2.0,2.0,2,Thigalarapalya,95.0,95.0,96.17788805888198,-1.177888058881976,1.3874202792567494
1464.0,3.0,2.0,3,KUDLU MAIN ROAD,56.0,56.0,59.49043732947342,-3.490437329473423,12.18315275098156
812.0,2.0,2.0,2,Hebbal,55.0,55.0,77.09453668676713,-22.09453668676713,488.1685514028986
1200.0,2.0,1.0,2,Kodigehaali,55.0,55.0,64.43548239705292,-9.435482397052922,89.02832806509556
927.0,2.0,2.0,2,Jigani,55.0,55.0,43.88334335712909,11.116656642870907,123.58005491548587
1225.0,2.0,1.0,2,Hennur,57.0,57.0,59.13618250593926,-2.13618250593926,4.563275698680937
712.0,2.0,1.0,4,Mathikere Extension,67.5,67.5,145.5708607487927,-78.07086074879271,6095.059298057382
1200.0,2.0,0.0,2,TC Palaya,70.0,70.0,56.07161001207298,13.92838998792702,194.00004765578564
1570.0,3.0,3.0,3,Kanakpura Road,64.5,64.5,89.3246425641193,-24.8246425641193,616.2628784362837
1550.0,2.0,2.0,4,Sarjapur,65.0,65.0,65.11439128151574,-0.11439128151573641,0.013085365286812459
1429.0,3.0,3.0,3,Domlur,86.0,86.0,129.9785601475756,-43.97856014757559,1934.1137526539242
1188.0,2.0,2.0,3,Kengeri,38.0,38.0,55.251955496189396,-17.251955496189396,297.6299684424995
975.0,2.0,1.0,2,Subramanyapura,58.0,58.0,54.86778687377176,3.132213126228237,9.810759068116464
675.0,3.0,2.0,3,Hosa Road,72.5,72.5,81.53630965473529,-9.036309654735291,81.65489217626224
600.0,3.0,1.0,3,Banashankari,100.0,100.0,90.82188447871074,9.178115521289257,84.23780452213077
1101.0,2.0,2.0,2,OMBR Layout,65.5,65.5,81.35630843391861,-15.856308433918613,251.42251715155854
1494.0,2.0,2.0,3,Badavala Nagar,94.55,94.55,90.60780528129908,3.942194718700918,15.54089920015341
1758.0,3.0,2.0,3,Hulimavu,65.0,65.0,103.16316522039419,-38.16316522039419,1456.427179639105
1206.0,2.0,1.0,2,Domlur,217.0,217.0,99.7078489192736,117.2921510807264,13757.448705143946
1250.0,2.0,2.0,2,Nallurhalli,65.0,65.0,56.776258996181326,8.223741003818674,67.62991609788857
800.0,2.0,2.0,2,Kereguddadahalli,28.0,28.0,24.103157031759537,3.8968429682404633,15.185385119125144
1870.0,3.0,3.0,3,Frazer Town,185.0,185.0,159.4600477330049,25.5399522669951,652.2891618003882
1345.0,2.0,2.0,2,Hosur Road,106.0,106.0,71.59413302660471,34.40586697339529,1183.7636821909728
993.0,2.0,1.0,2,Uttarahalli,39.71,39.71,45.10164797243081,-5.39164797243081,29.06986785861727
1128.0,2.0,1.0,2,Electronic City,64.0,64.0,49.01963336765968,14.98036663234032,224.41138443933528
2400.0,2.0,1.0,2,Harappanahalli,95.0,95.0,61.257030881368564,33.742969118631436,1138.5879649409148
1045.0,2.0,2.0,2,Basapura,42.0,42.0,51.992266100605235,-9.992266100605235,99.84538182530456
920.0,2.0,2.0,2,Jigani,46.0,46.0,43.804880288333536,2.1951197116664645,4.818550548546662
1200.0,3.0,0.0,2,Hormavu,70.0,70.0,75.77756598487485,-5.777565984874855,33.38026870958295
3042.0,4.0,0.0,4,Yelahanka,131.0,131.0,142.34106781635458,-11.341067816354581,128.61981921515365
1640.0,3.0,3.0,3,Rajaji Nagar,223.0,223.0,150.15575070867223,72.84424929132777,5306.2846548171065
1135.0,2.0,2.0,2,Kanakpura Road,58.0,58.0,55.62513972434043,2.3748602756595716,5.639961328905857
1050.0,2.0,0.0,2,BEL Road,110.0,110.0,155.8890324644527,-45.8890324644527,2105.8033005235934
1320.0,2.0,1.0,4,Varthur,110.0,110.0,75.98916226394616,34.010837736053844,1156.7370835081842
1200.0,2.0,1.0,2,Kogilu,53.33,53.33,62.15462377274811,-8.824623772748112,77.87398473055111
1020.0,2.0,1.0,2,Kanakapura,42.83,42.83,52.89272632715871,-10.062726327158714,101.2584611352931
688.0,1.0,2.0,1,Hulimavu,50.0,50.0,31.41739451934049,18.58260548065951,345.31322644983686
686.0,1.0,1.0,1,Malleshwaram,62.5,62.5,72.45237773858709,-9.952377738587089,99.04982265152385
1936.0,2.0,2.0,3,Tunganagara,54.21,54.21,55.72080118202007,-1.5108011820200673,2.2825202115932326
1180.0,2.0,2.0,2,Vijayanagar,65.0,65.0,76.36112420318017,-11.361124203180168,129.0751431600862
2025.0,4.0,3.0,4,Bellandur,109.0,109.0,130.19092390937206,-21.19092390937206,449.05525613279644
800.0,1.0,0.0,2,Seegehalli,50.0,50.0,22.56401268151871,27.43598731848129,752.733400139866
1521.0,3.0,1.0,3,Lingadheeranahalli,94.99,94.99,111.7499678532877,-16.759967853287705,280.8965224432373
1012.0,2.0,1.0,2,Kaverappa Layout,59.0,59.0,73.79424614589246,-14.794246145892458,218.86971902525386
1070.0,2.0,1.0,2,Electronic City,54.0,54.0,48.36951079763938,5.6304892023606214,31.702408657899547
1270.0,2.0,2.0,3,5th Block Hbr Layout,70.0,70.0,110.10346346968058,-40.10346346968058,1608.2877822640046
581.91,2.0,1.0,1,Basaveshwara Nagar Yelahanka,25.0,25.0,28.710991112271273,-3.710991112271273,13.77145503535638
1245.0,2.0,1.0,2,Binny Pete,86.28,86.28,113.88172604418281,-27.60172604418281,761.8552806181198
360.0,1.0,1.0,1,Ramamurthy Nagar,26.0,26.0,19.62291592847373,6.377084071526269,40.66720125531406
1600.0,2.0,2.0,3,Akshaya Nagar,65.0,65.0,76.3051499454385,-11.305149945438501,127.80641528884814
1307.0,2.0,2.0,2,Horamavu Banaswadi,51.6,51.6,47.06579215335262,4.534207846647384,20.559040796598705
1852.0,3.0,2.0,3,Yeshwanthpur,160.0,160.0,115.43599063678846,44.56400936321154,1985.9509305244057
1424.0,2.0,2.0,2,Ambedkar Nagar,90.0,90.0,79.37564816617606,10.624351833823937,112.87685188887805
1200.0,4.0,0.0,4,HBR Layout,120.0,120.0,143.31685453630683,-23.316854536306835,543.6757054672926
1100.0,2.0,2.0,2,Yemlur,55.0,55.0,67.6416033558083,-12.6416033558083,159.81013540558368
1350.0,2.0,2.0,3,Marathahalli,62.0,62.0,79.27868827446991,-17.278688274469914,298.5530684863041
1200.0,4.0,1.0,5,Chikkabanavar,70.0,70.0,105.82375679264803,-35.82375679264803,1283.3415507387956
950.0,2.0,1.0,2,BTM 2nd Stage,52.0,52.0,75.58859424465756,-23.588594244657557,556.4217784390917
1571.0,3.0,2.0,3,Electronic City,89.0,89.0,82.80880828606203,6.191191713937968,38.330854838734155
1003.0,2.0,1.0,2,Electronic City Phase II,40.6,40.6,35.81635372190832,4.78364627809168,22.88327171390039
1250.0,2.0,0.0,2,Banaswadi,60.0,60.0,59.78540610054469,0.21459389945530916,0.046050541683435336
1200.0,2.0,0.0,3,Ramamurthy Nagar,66.0,66.0,68.69319872700929,-2.693198727009289,7.253319383164454
824.0,2.0,0.0,2,St. John's Road,60.0,60.0,52.22415863167292,7.775841368327079,60.46370898538674
1405.0,2.0,2.0,3,7th Phase JP Nagar,59.01,59.01,82.57866981307504,-23.56866981307504,555.4821967577547
985.0,2.0,1.0,2,Subramanyapura,58.0,58.0,54.97987697205113,3.0201230279488698,9.12114310394705
1430.0,2.0,1.0,2,Hosa Road,97.52,97.52,61.175528510200564,36.34447148979943,1320.9206078728437
1352.0,2.0,2.0,2,Prithvi Layout,87.5,87.5,85.84782861890758,1.6521713810924155,2.7296702725008197
1160.0,2.0,1.0,2,Kammanahalli,52.0,52.0,87.60347513925058,-35.60347513925058,1267.6074419912338
1650.0,3.0,2.0,3,HSR Layout,110.0,110.0,94.72451057914658,15.275489420853418,233.3405770466047
1375.0,2.0,3.0,3,kanakapura road,48.06,48.06,63.96904638554436,-15.909046385544357,253.09775689740198
1235.0,2.0,1.0,2,Ramagondanahalli,46.8,46.8,65.27015625493054,-18.470156254930544,341.14667208154987
1375.0,2.0,3.0,3,Sundar Ram Shetty Nagar,85.0,85.0,63.96904638654155,21.03095361345845,442.3010098914411
1065.0,2.0,1.0,2,Yelahanka,40.84,40.84,59.37624367340831,-18.536243673408308,343.5923295199695
1095.0,2.0,0.0,2,Nelamangala,40.0,40.0,-37.56384184630592,77.56384184630592,6016.149561958758
975.0,2.0,1.0,2,Alfa Garden Layout,43.0,43.0,41.6298927023559,1.3701072976440969,1.8771940070576099
1920.0,3.0,2.0,3,Iblur Village,130.0,130.0,141.46802308077721,-11.468023080777215,131.51555338123893
1140.0,4.0,1.0,4,Kothanur,90.0,90.0,117.0498339535759,-27.0498339535759,731.6935169160275
630.0,1.0,1.0,1,Electronic City,47.0,47.0,13.561481380766466,33.438518619233534,1118.1345274488278
1010.0,2.0,2.0,2,Gaundanapalya,46.0,46.0,52.20407140408619,-6.204071404086193,38.49050198700002
1875.0,3.0,3.0,3,Haralur Road,110.0,110.0,96.30827624241472,13.69172375758528,187.46329945402516
983.0,2.0,1.0,2,Kanakpura Road,50.6,50.6,54.97385175844849,-4.373851758448488,19.13057920488293
1007.0,2.0,3.0,2,Kengeri Satellite Town,42.0,42.0,44.25254058112103,-2.252540581121032,5.073939069597077
1370.0,2.0,2.0,2,JakkurYelahanka,75.0,75.0,56.23931494214227,18.760685057857728,351.96330384012623
1200.0,2.0,0.0,3,TC Palaya,66.5,66.5,64.79777793460677,1.7022220653932294,2.8975599599115918
1255.0,2.0,1.0,2,Hennur,57.5,57.5,59.47245280077735,-1.9724528007773472,3.8905700512944015
1313.0,2.0,1.0,2,B Narayanapura,58.27,58.27,55.97720366101474,2.292796338985262,5.256915052064221
1200.0,2.0,1.0,2,Harlur,49.5,49.5,79.19305982634368,-29.693059826343685,881.6778018508253
1470.0,2.0,2.0,3,Nagasandra,110.0,110.0,76.15342445107729,33.846575548922715,1145.590676388933
1464.0,3.0,2.0,3,HOSUR MAIN ROAD,56.0,56.0,63.169460846009116,-7.169460846009116,51.40116882245775
2400.0,4.0,1.0,3,Jigani,130.0,130.0,112.47265862426167,17.52734137573833,307.20769570166885
1200.0,2.0,0.0,2,Ulsoor,60.0,60.0,111.34689282822069,-51.34689282822069,2636.503403112781
2254.0,3.0,2.0,3,Talaghattapura,170.0,170.0,114.51445331491198,55.485546685088025,3078.6458909430826
515.0,1.0,1.0,1,Bommanahalli,25.0,25.0,1.2028050744836172,23.797194925516383,566.3064863230227
830.0,2.0,0.0,2,Suddaguntepalya,34.0,34.0,31.637364692283604,2.3626353077163955,5.582045597268147
1255.0,2.0,2.0,2,Bannerghatta Road,65.26,65.26,61.00028312120294,4.2597168787970645,18.145187887508605
1240.0,2.0,1.0,3,Tumkur Road,84.0,84.0,77.63669537361093,6.363304626389066,40.491645768224494
1245.0,2.0,1.0,3,Subramanyapura,68.0,68.0,66.62038744984834,1.3796125501516627,1.903330788535974
987.0,2.0,1.0,2,Hennur Road,49.0,49.0,69.68878337863234,-20.688783378632337,428.0257576879737
1850.0,3.0,1.0,3,Basavangudi,168.0,168.0,154.42850096098448,13.57149903901552,184.1855861659992
1028.0,2.0,1.0,2,Balagere,31.86,31.86,69.19903393575807,-37.33903393575807,1394.2034552556927
860.0,1.0,1.0,2,RMV 2nd Stage,43.0,43.0,191.0368205631837,-148.0368205631837,21914.90024245625
1788.0,3.0,2.0,3,Uttarahalli,98.34,98.34,82.83639435026673,15.503605649733274,240.3617881424415
1995.0,3.0,2.0,3,Iblur Village,135.0,135.0,142.30869881787243,-7.3086988178724255,53.41707841036979
1139.0,2.0,2.0,2,Budigere,56.8,56.8,57.19857485530953,-0.3985748553095334,0.15886191528501548
1092.0,2.0,2.0,2,Haralur Road,44.0,44.0,58.70803798251404,-14.708037982514043,216.32638129507575
1767.0,3.0,2.0,3,Pattandur Agrahara,98.0,98.0,90.51587156939542,7.484128430604585,56.012178365783846
1345.0,2.0,1.0,3,Uttarahalli,57.0,57.0,57.77338735439817,-0.7733873543981673,0.5981279999429965
1220.0,3.0,2.0,3,Sarjapur  Road,56.0,56.0,96.36562133567631,-40.36562133567631,1629.3833858152063
1200.0,4.0,2.0,4,8th Phase JP Nagar,145.0,145.0,111.92240939122624,33.07759060877376,1094.127000481638
600.0,2.0,1.0,4,Nagarbhavi,100.0,100.0,89.54567155155758,10.454328448442425,109.29298330791259
1300.0,3.0,3.0,3,Gottigere,65.0,65.0,81.6716676523782,-16.671667652378204,277.9445023113538
1100.0,2.0,1.0,2,Singasandra,52.0,52.0,55.58104709428835,-3.581047094288351,12.823898291511043
1752.12,3.0,2.0,3,Harlur,116.0,116.0,114.20536189717043,1.7946381028295662,3.2207259201277045
1322.0,2.0,2.0,2,Bharathi Nagar,68.0,68.0,64.385602503402,3.614397496598002,13.063869263413904
990.0,2.0,1.0,2,SRINIVASAPURA,44.55,44.55,33.81188267797731,10.738117322022688,115.30716362152371
1185.0,2.0,2.0,2,Yeshwanthpur,75.84,75.84,78.08351598897403,-2.243515988974025,5.033363992782097
395.0,1.0,1.0,1,Attibele,10.25,10.25,7.033200129777548,3.2167998702224523,10.347801405063185
1075.0,2.0,1.0,3,Bisuvanahalli,36.0,36.0,44.32018909061125,-8.320189090611251,69.22554650352647
1475.0,3.0,2.0,3,Doddakannelli,70.0,70.0,87.03226822640838,-17.032268226408377,290.09816093632037
1260.0,2.0,2.0,2,Begur Road,46.62,46.62,44.2922598175027,2.327740182497294,5.418374357212536
1200.0,2.0,0.0,2,Margondanahalli,67.0,67.0,60.44431066431548,6.555689335684519,42.97706266600773
1139.0,2.0,2.0,2,Budigere,56.85,56.85,57.19857485530953,-0.34857485530952914,0.12150442975405917
1170.0,2.0,3.0,2,Jayanagar,105.0,105.0,127.98389185131998,-22.98389185131998,528.259284633173
925.0,2.0,1.0,2,Sarjapur,25.0,25.0,41.708905821942366,-16.708905821942366,279.1875337665395
2503.0,4.0,0.0,4,7th Phase JP Nagar,188.0,188.0,148.0170879226859,39.9829120773141,1598.6332581822294
1680.0,3.0,1.0,3,Sarjapur  Road,112.0,112.0,102.57424738448134,9.425752615518661,88.84481236895688
1050.0,2.0,2.0,2,Thanisandra,45.0,45.0,61.34219317880539,-16.34219317880539,267.06727789339334
1205.0,2.0,1.0,2,Electronic City Phase II,75.0,75.0,38.08057370715144,36.91942629284856,1363.0440377930777
1215.0,2.0,3.0,2,Whitefield,65.0,65.0,61.33662112482996,3.6633788751700394,13.420344783042102
1405.0,2.0,2.0,3,Malleshpalya,77.0,77.0,68.81865728493818,8.181342715061817,66.93436862129506
1142.0,2.0,1.0,2,KR Puram,51.0,51.0,50.75297883835837,0.24702116164162646,0.06101945429877855
1238.0,2.0,1.0,2,Vittasandra,67.0,67.0,64.41795715333122,2.5820428466687844,6.6669452620334395
1650.0,3.0,1.0,3,Victoria Layout,165.0,165.0,150.8802024313099,14.119797568690103,199.36868338078696
1279.0,2.0,2.0,2,Uttarahalli,48.0,48.0,47.25494325526623,0.7450567447337733,0.555109552873287
1845.0,2.0,1.0,3,Uttarahalli,68.27,68.27,63.377892268366296,4.8921077316337005,23.93271805791023
1360.0,2.0,1.0,3,Motappa Layout,59.27,59.27,60.698586386748644,-1.4285863867486412,2.0408590644035383
1065.0,2.0,2.0,2,Malleshpalya,50.0,50.0,56.28142602090608,-6.281426020906082,39.456312856116014
1340.0,2.0,2.0,2,Mallasandra,61.0,61.0,62.866678331520575,-1.8666783315205748,3.484487993368437
990.0,2.0,1.0,2,Kammasandra,31.5,31.5,34.73336921075523,-3.233369210755228,10.454676453059887
1403.0,3.0,3.0,3,Sarjapur  Road,51.63,51.63,97.36438860623429,-45.73438860623428,2091.634301186052
1165.0,2.0,1.0,2,8th block Koramangala,135.0,135.0,91.58354641319607,43.416453586803925,1884.9884420550993
1776.42,3.0,2.0,3,Green Glen Layout,105.0,105.0,115.52421717526283,-10.524217175262834,110.75914715209721
1107.0,2.0,2.0,2,Bidadi,33.0,33.0,104.47189491465923,-71.47189491465923,5108.231762692092
1187.0,2.0,3.0,2,Kalena Agrahara,52.0,52.0,63.403093147149576,-11.403093147149576,130.03053332256962
1164.0,2.0,1.0,2,9th Phase JP Nagar,56.0,56.0,54.5019430487841,1.4980569512159008,2.2441746290862796
1210.0,2.0,2.0,2,Amruthnagar,72.0,72.0,56.24695574249125,15.753044257508748,248.15840337902932
3190.0,3.0,1.0,4,Sarjapur,160.0,160.0,105.69954609733271,54.300453902667286,2948.539294035695
1215.0,2.0,1.0,2,Ramagondanahalli,51.26,51.26,65.0459760583718,-13.785976058371809,190.0531358820007
1196.0,2.0,0.0,2,Hoodi,71.74,71.74,68.31216509731111,3.427834902688886,11.750052120092125
1418.0,2.0,2.0,2,Thigalarapalya,101.0,101.0,96.17788805888198,4.822111941118024,23.252763572673036
1615.0,3.0,3.0,3,Kaggadasapura,58.0,58.0,80.36230022366337,-22.362300223663368,500.07247129325475
920.0,2.0,1.0,2,Whitefield,63.0,63.0,60.1349262814975,2.865073718502501,8.208647412453747
1425.0,2.0,2.0,3,Uttarahalli,64.0,64.0,57.617626612678706,6.3823733873212944,40.734690055187095
1165.0,2.0,1.0,2,Whitefield,40.5,40.5,62.88113368934188,-22.38113368934188,500.91514522019406
1847.0,3.0,2.0,3,Kothanur,110.0,110.0,94.04605728139151,15.953942718608488,254.52828826864078
1350.0,2.0,3.0,2,Chamrajpet,180.0,180.0,102.00250241782538,77.99749758217462,6083.609629081335
1165.0,2.0,2.0,2,Thigalarapalya,95.0,95.0,93.3420085724141,1.6579914275858982,2.7489355739483248
950.0,2.0,1.0,2,Munnekollal,46.5,46.5,46.21820669322189,0.28179330677811265,0.0794074677449435
1050.0,2.0,1.0,2,7th Phase JP Nagar,42.0,42.0,70.92578492957824,-28.925784929578242,836.7010337922158
1080.0,2.0,0.0,2,Devanahalli,53.35,53.35,62.20678745187918,-8.856787451879178,78.44268396776447
1170.0,2.0,1.0,2,Whitefield,71.0,71.0,62.93717873848156,8.062821261518437,65.00908669519376
674.0,1.0,1.0,1,Neeladri Nagar,21.0,21.0,19.654606299466444,1.3453937005335561,1.8100842094353762
2257.0,4.0,2.0,3,Ramagondanahalli,157.0,157.0,126.69924503375512,30.30075496624488,918.1357515244138
1530.0,3.0,3.0,3,Raja Rajeshwari Nagar,51.87,51.87,80.49787127567211,-28.627871275672113,819.5550137764525
590.0,1.0,0.0,1,Chandapura,13.57,13.57,1.5370309291111255,12.032969070888875,144.79234466096827
1157.0,2.0,1.0,3,Sarjapur  Road,75.0,75.0,75.56203807442353,-0.5620380744235263,0.31588679710170525
1050.0,2.0,2.0,2,Rachenahalli,52.5,52.5,56.38743469921381,-3.887434699213813,15.112148540651589
1145.0,2.0,2.0,2,Sarjapur  Road,75.0,75.0,65.64888050600013,9.351119493999875,87.44343579106447
